courier,week,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17
387053,10,2,47,58,0.0172,0.9828,102.4138,0.2241,2282.9138,0.9138,8.47959828,20,20.97137931,4.07741379,0.8793,47.46040189,2,8
387053,11,8,49,72,0.0139,0.9861,100,0,2486.3611,0.7778,9.29375139,25,20.33069444,4.12611111,0.8611,64.63208617,2,9
387327,0,12,22,32,0,1,100,0.125,5343.8438,0.875,14.209375,18,22.0684375,5.94875,0.9063,96.85353535,1,1
387327,1,-7,34,58,0,1,100.3448,0.0517,5097.5862,0.8621,10.51667241,24,18.91206897,5.49,0.8793,97.16584967,3,12
387327,3,0,25,45,0,1,120.4222,0.0667,4693.4,0.8889,10.34703556,19,22.22688889,6.60933333,0.9333,97.36888889,3,8
387327,4,-6,25,44,0,1,100,0.0909,4512.4773,0.8864,11.85643864,22,20.14477273,5.15681818,0.9545,88.91777778,2,3
387362,0,0,32,48,0.0417,0.9583,102.7083,0.0208,5537.9583,0.7917,12.54201458,20,19.12916667,6.10729167,0.875,89.07638889,1,13
387362,1,0,32,51,0.0392,0.9608,100,0,4876.6078,0.8431,12.59411961,29,21.45372549,5.57098039,0.7843,90.20746528,1,9
387362,2,-6,32,45,0.0222,0.9778,100,0.0444,5842.4,0.7333,10.67555556,21,18.80533333,6.03777778,0.8,83.5703125,1,4
387362,3,4,26,35,0.0571,0.9429,106.1429,0.0286,6455.6571,0.8857,10.19522857,15,20.77571429,6.33457143,0.8857,79.03739316,4,9
387362,4,-6,30,48,0.0208,0.9792,102.0833,0.0208,5394.0417,0.8542,11.7295125,26,18.55,5.645625,0.875,83.95092593,1,13
387362,5,4,24,34,0,1,104.4118,0.0294,4088.5882,0.9706,13.46862941,25,20.53794118,5.38352941,1,79.24305556,2,4
387362,6,-11,28,40,0.025,0.975,100,0.025,3860.675,0.875,11.234165,21,22.39675,4.8895,0.9,73.83234127,1,4
387938,1,-27,53,73,0.0548,0.9452,100,0.0411,2681.4384,0.6301,11.62694658,35,18.8730137,4.3130137,0.6849,81.54192872,6,12
387938,2,-4,26,28,0.0357,0.9643,100,0,2666.5714,0.8214,11.26191071,15,20.31428571,4.20071429,0.8571,57.61858974,1,3
387938,3,-3,22,20,0,1,103,0.1,3013.5,0.85,10.83166,8,21.4745,4.546,0.9,52.75378788,2,4
387938,4,-19,19,28,0.0714,0.9286,100,0,2222.4643,0.7143,11.89404643,14,16.3975,3.855,0.8214,77.86988304,2,2
387946,1,-6,13,9,0,1,100,0,2432.7778,0.7778,11.8926,5,21.38333333,4.17777778,0.8889,34.8974359,1,2
387946,3,4,3,4,0,1,100,0,2318.25,1,8.275,1,28.925,3.9325,1,67.08333333,1,1
387946,4,-2,7,6,0,1,100,0,2002.1667,0.8333,14.65556667,3,25.81333333,4.075,0.8333,46.24603175,1,2
387959,2,-13,22,34,0.0588,0.9412,126.2647,0.2059,3252.1176,0.8824,8.73235294,8,20.35882353,5.19735294,0.9412,85.16287879,1,6
387959,3,-1,9,11,0,1,110.9091,0,4459,0.7273,7.95454545,3,19.86818182,5.23363636,0.7273,67.21604938,2,12
393033,2,-11,21,30,0.1667,0.8333,100,0.1,2611.1333,0.4,10.28222333,12,19.59266667,4.22066667,0.5,77.2989418,1,20
393033,3,-10,10,14,0.0714,0.9286,100,0,2522.3571,0.9286,7.53570714,3,17.465,4.14,0.9286,66.15555556,1,6
394301,11,-21,21,26,0.0385,0.9615,101.5385,0,4343.9231,0.8077,6.94101923,7,21.36038462,6.72461538,0.5,54.36507937,1,7
396237,1,2,30,47,0.0213,0.9787,101.5957,0.0426,4789.6809,0.8298,11.29325957,23,18.81978723,5.51148936,0.8511,96.36666667,2,7
396237,3,16,43,61,0.0164,0.9836,101.9672,0.1311,5627.2295,0.8852,10.4153,32,19.13081967,5.78196721,0.9016,78.51937985,1,8
396237,4,-12,59,80,0.05,0.95,100,0.075,4819.2125,0.85,9.87500125,37,18.354625,5.165,0.8625,74.7740113,2,35
396237,5,11,47,57,0.0702,0.9298,103.1579,0.0526,5078.8772,0.7544,9.63537018,24,19.52175439,5.58719298,0.807,65.10520095,3,29
396237,6,0,58,61,0.0656,0.9344,100.3279,0.0164,4294.5738,0.8361,9.19918197,25,17.81409836,5.01360656,0.8525,56.56465517,3,13
396237,7,18,58,83,0.0482,0.9518,100.241,0,3868.9639,0.8554,10.64116386,40,18.32301205,4.94457831,0.8675,69.66522989,3,7
396237,8,-7,76,105,0.0571,0.9429,100.381,0.0286,4644.4,0.781,9.33889143,35,19.35752381,5.27733333,0.8571,75.1505848,3,26
396237,9,-1,69,91,0.044,0.956,100,0.033,3936,0.7802,8.37087692,32,17.64428571,4.70659341,0.9121,62.77697262,2,16
396237,10,-8,68,73,0.0685,0.9315,100.411,0,4230.6301,0.6712,7.6360726,23,17.7269863,4.97534247,0.8356,62.96691176,2,11
396237,11,-22,60,84,0.0119,0.9881,100.4762,0.0238,4512.8214,0.6905,7.1009881,22,17.46416667,5.00797619,0.8095,69.93703704,2,13
397351,3,-4,21,38,0.0526,0.9474,120.0789,0.1842,2688.6842,0.8684,9.70043947,13,20.47368421,5.00526316,0.8684,89.55820106,4,5
397351,5,-1,28,37,0.027,0.973,117.7027,0,2319.1351,0.973,10.32117297,19,20.90540541,4.88837838,0.8919,60.42063492,1,2
397351,6,-4,27,14,0,1,105.7143,0,2493.7143,0.8571,12.45119286,5,31.01785714,4.53642857,1,29.87345679,1,3
397351,7,-23,23,12,0,1,100,0,2508.6667,0.8333,10.24445833,4,26.45,4.2,0.9167,25.11594203,1,1
397355,1,-13,32,51,0.0196,0.9804,100,0.098,2335.9412,0.6863,10.91404706,21,21.42843137,4.1254902,0.8039,67.57291667,3,11
397355,3,-4,30,45,0.1111,0.8889,100,0.0889,2908.7333,0.7778,9.93629333,18,22.16733333,4.27288889,0.8,68.18148148,2,9
397355,4,-4,26,39,0.0256,0.9744,106.6667,0.1282,2460.4103,0.8718,11.55470256,21,19.66435897,4.40179487,0.8205,72.70299145,2,11
397355,7,-24,24,41,0,1,97.561,0,2070.3902,0.878,10.88373902,21,24.43658537,3.88487805,0.878,73.05439815,4,13
397369,2,10,28,38,0.2632,0.7368,101.0526,0,4999.9737,0.4737,9.27236842,13,15.55342105,5.27447368,0.5263,79.58829365,2,8
397369,4,15,17,30,0.1,0.9,133.6,0.1667,4424.6333,0.9,10.65944667,12,20.39833333,6.624,0.8667,85.1748366,2,2
397369,5,-4,32,39,0.1538,0.8462,100.5128,0.0513,4274.2308,0.7179,8.93718462,12,21.05846154,4.92230769,0.7949,64.62673611,1,8
397369,6,6,28,38,0.2632,0.7368,121.8947,0,4193.2895,0.6316,9.6193,13,18.71289474,5.79842105,0.6579,73.18551587,1,9
397369,7,11,34,41,0.1707,0.8293,100,0,3443.4146,0.7561,10.59837561,19,16.80878049,4.32609756,0.7317,55.66094771,3,11
397369,8,-22,45,53,0.3208,0.6792,118.0566,0.0755,3788.566,0.5472,8.75566226,12,13.96056604,5.41188679,0.6038,56.60740741,3,12
397369,9,-23,23,24,0.125,0.875,100,0,3453.2083,0.7917,9.103475,6,22.24041667,4.475,0.7917,42.39613527,2,5
397379,0,-9,33,37,0,1,100.8108,0.1081,2778.5135,0.8378,11.03287838,15,18.6672973,4.28918919,0.8919,61.15572391,2,7
397379,1,8,24,48,0,1,142.625,0.1458,2646.4792,0.9792,9.35,18,26.40145833,6.33104167,0.9792,99.73032407,1,5
397379,2,23,32,54,0.0741,0.9259,111.463,0.1111,2521.6481,0.8148,8.57592778,16,20.23740741,4.60722222,0.8519,88.19444444,2,4
397379,3,-22,55,62,0.0484,0.9516,112.8387,0.0484,2614.1774,0.7258,9.1005371,23,23.26032258,4.56709677,0.8226,54.55656566,2,7
397379,4,15,33,50,0.04,0.96,131.64,0.14,2475.18,0.82,8.39267,15,17.6692,5.4788,0.84,69.36616162,1,3
397379,5,-6,48,64,0.0469,0.9531,123.0313,0.0625,2464.25,0.7969,9.10963594,18,20.7396875,4.95703125,0.8281,64.08506944,2,18
397379,6,1,42,47,0.0851,0.9149,102.1277,0.0426,2346.8511,0.6596,9.42978511,19,21.20680851,4.18319149,0.6809,49.2718254,2,9
397379,7,-17,43,55,0.0909,0.9091,111.0727,0.0909,2499.6909,0.7455,9.03969455,21,17.14527273,4.61163636,0.8,54.5626615,2,6
397379,8,7,26,36,0.0278,0.9722,116.4444,0.0556,2610.1667,0.8333,6.84860556,7,17.50638889,4.8625,0.8889,62.40064103,1,10
397379,9,-1,33,29,0,1,101.7241,0,2296.0345,0.931,8.17126552,7,20.98586207,3.94,0.8966,36.81986532,2,3
397379,10,9,32,32,0.0625,0.9375,102.5,0.0625,2395.5625,0.8125,7.281775,8,17.1828125,4.08875,0.875,42.97916667,1,3
397379,11,-36,41,38,0.0263,0.9737,113.0789,0.0263,2364.8947,0.8684,9.04431053,14,21.16315789,4.70921053,0.8684,45.54810298,2,4
397399,1,5,23,22,0.1364,0.8636,100,0.1364,2186.6818,0.5,11.7697,8,20.80636364,4.13454545,0.5909,54.89009662,1,8
397399,3,-12,37,51,0.1765,0.8235,103.5294,0.0392,2610.7451,0.4902,9.14934902,13,17.17254902,4.22156863,0.6078,80.62387387,2,32
397399,5,-22,22,15,0.0667,0.9333,101.3333,0,2315.7333,0.6,6.03111333,0,12.144,3.71133333,0.7333,25.66919192,1,6
397415,3,-5,34,37,0.1081,0.8919,100,0,2496.2432,0.7297,7.20631081,6,17.61972973,4.01594595,0.7838,48.60130719,2,10
397415,5,-26,39,43,0.0465,0.9535,103.7209,0.0233,2936.093,0.8605,8.20853256,12,17.39139535,4.42465116,0.8372,52.96296296,1,12
397415,6,16,13,17,0,1,100,0,2621.4706,0.8235,6.46666471,2,17.16764706,3.91235294,0.8235,51.48717949,2,8
397415,9,-8,30,41,0.122,0.878,100,0.0244,2535.9024,0.6829,8.24105122,12,18.62121951,4.10341463,0.7317,63.87407407,1,9
397415,10,-3,22,16,0.0625,0.9375,100,0.125,2389.875,0.5,11.015625,7,18.86875,4.18625,0.6875,38.70959596,1,6
397422,0,2,25,22,0.2273,0.7727,100,0.0455,2474.5455,0.5,10.63182727,8,21.38727273,4.10909091,0.5,51.98888889,1,7
397422,1,-14,27,24,0.0833,0.9167,100,0,2320.5,0.6667,9.32290833,10,17.00833333,3.91125,0.7083,50.82201646,1,7
397422,3,-9,30,38,0.0263,0.9737,102.1053,0.0526,2262.9737,0.7895,8.93815789,13,16.08157895,4.08736842,0.8421,60.27407407,1,9
397422,7,-17,44,42,0.0238,0.9762,101.9048,0.0714,2476.7381,0.8333,10.15992381,16,23.70595238,4.215,0.8571,55.03661616,1,13
397422,9,-27,49,55,0.0545,0.9455,100,0,2268.6364,0.8909,9.52545455,21,22.95981818,4.04636364,0.9455,60.16439909,1,17
397430,2,8,19,37,0,1,100,0.1351,2417.4865,0.9189,10.09729189,12,20.78648649,4.14027027,0.9189,92.8874269,1,4
397430,3,2,27,49,0.0204,0.9796,100.4082,0.0816,2614.4898,0.8571,11.79013878,23,22.04959184,4.33469388,0.8163,94.66358025,2,8
397430,4,1,29,50,0.1,0.9,104,0.12,2683.54,0.78,11.331672,21,21.524,4.5128,0.76,92.15038314,1,9
397430,7,-16,38,60,0.1,0.9,110.7667,0.05,2331.2,0.8,10.65611,21,18.602,4.55616667,0.8167,75.09722222,2,13
397460,0,1,27,23,0.0435,0.9565,101.5217,0.0435,2958.6957,0.7826,7.67173478,5,20.80782609,4.2473913,0.8261,48.13065844,1,14
397460,1,-2,28,17,0,1,100,0.1176,2875.8824,0.9412,12.60785294,7,19.22941176,4.33764706,0.8824,38.3422619,1,12
397460,4,6,13,13,0,1,113.8462,0.4615,2488.1538,1,10.61026154,4,22.67692308,4.77307692,0.9231,65.14529915,1,2
397460,9,-12,12,4,0,1,100,0,2369,1,20.47085,2,28.025,4.645,1,24.38194444,2,4
397757,0,1,53,68,0.1765,0.8235,100.3088,0.0441,2680.7059,0.5147,10.46226029,29,16.29794118,4.30573529,0.6324,83.83071279,3,8
397757,1,7,54,69,0.1014,0.8986,100,0.087,2269.942,0.5942,10.80603478,28,16.16057971,4.0815942,0.7101,81.52674897,3,4
397757,2,-6,61,87,0.1034,0.8966,100.8046,0.046,2204.1379,0.6322,7.33448276,25,17.62,3.97413793,0.6782,88.7363388,4,11
397757,3,-16,55,68,0.1324,0.8676,102.9412,0.0735,2320.75,0.6176,8.73848088,20,17.90808824,4.05720588,0.7059,80.51565657,6,19
397757,4,13,39,43,0.1628,0.8372,100,0.0233,2349.8605,0.6744,5.88992558,7,12.81116279,3.95046512,0.6977,75.55698006,1,5
397757,5,-12,52,63,0.1111,0.8889,101.2698,0.0476,2486.6349,0.6508,10.72856825,24,14.71063492,4.17126984,0.7778,79.28365385,1,22
397757,6,-1,40,48,0.0208,0.9792,100,0,2200.875,0.6042,11.71076042,23,17.715,4.07979167,0.7292,81.86458333,2,4
397757,9,21,35,45,0,1,100,0,2374.6444,0.7556,8.98815111,14,18.61155556,4.10866667,0.8444,76.92063492,1,7
397757,10,-38,56,76,0.0789,0.9211,100,0,2210.1711,0.7763,8.69100921,20,16.15552632,3.87763158,0.8026,71.11805556,4,10
397757,11,36,18,19,0,1,100,0,2304.8947,0.8947,11.59561579,9,21.15,4.13736842,0.9474,66.6867284,3,2
397828,0,1,17,17,0.0588,0.9412,100,0,5877,0.7647,7.07647059,4,21.87294118,5.85294118,0.8824,54.36601307,1,12
397828,6,-5,16,20,0,1,100,0,4822.55,0.9,11.21333,10,21.053,5.2255,0.9,65.88715278,1,2
397828,7,4,11,10,0.3,0.7,100,0,6082,0.6,6.27167,1,12.09,5.918,0.6,52.74494949,1,4
397835,2,-14,14,14,0.0714,0.9286,92.8571,0,2718.8571,0.7143,8.51547857,4,26.905,3.56428571,0.8571,60.04166667,2,3
397842,1,-3,9,10,0,1,102,0,2649.9,1,10.82332,6,16.22,3.869,1,34.25617284,2,1
397928,0,31,12,20,0.05,0.95,147.1,0.25,4425.95,0.95,6.928335,2,18.5375,7.2705,0.95,87.02083333,1,2
397928,1,-7,43,54,0.1481,0.8519,118.463,0.1111,4226.9444,0.7778,9.21480741,16,21.75722222,5.87333333,0.7407,70.18927649,1,12
397928,2,-3,36,43,0.0465,0.9535,129.3256,0.2093,3983.2093,0.907,6.95736744,9,18.0444186,5.91790698,0.907,63.69598765,3,19
397928,3,-2,33,39,0.0256,0.9744,103.0769,0.1795,4506.359,0.9231,7.59957179,7,24.31153846,5.11948718,0.9231,64.10690236,1,11
397928,4,-12,31,50,0.08,0.92,130.88,0.26,3347.44,0.8,7.310332,10,17.4108,5.5972,0.86,75.60125448,1,9
397928,7,19,32,39,0.1026,0.8974,102.5641,0.1026,3799.5897,0.8205,8.30939231,9,18.06820513,4.75333333,0.8462,55.90104167,1,11
397928,8,-48,51,66,0.0606,0.9394,108.1061,0.1061,3878.0909,0.8788,9.31843485,23,19.14742424,4.99893939,0.8636,61.71623094,3,25
398965,0,-33,33,42,0.1905,0.8095,100,0.119,4130.6667,0.5714,9.5373119,13,26.07,4.89952381,0.6667,66.24326599,1,12
399060,0,5,80,149,0.0872,0.9128,100,0.0738,2479.0872,0.7517,8.52774362,40,17.83657718,4.12852349,0.7987,78.62638889,4,22
399060,1,-7,85,145,0.1103,0.8897,102.8345,0.131,2548.2276,0.7448,10.72919172,61,20.98413793,4.42,0.7448,87.5872549,1,11
399060,2,-1,78,142,0.0352,0.9648,108.4085,0.1408,2741.6831,0.8169,9.84519155,47,19.8393662,4.61309859,0.8099,91.30876068,3,13
399060,3,0,77,141,0.1064,0.8936,109.9007,0.1986,2710.9574,0.7872,9.93356738,54,20.13765957,4.70609929,0.7801,85.64862915,1,20
399060,4,-4,77,146,0.0685,0.9315,106.9452,0.1712,2468.4247,0.8219,10.17796507,66,21.89452055,4.42390411,0.8356,88.70238095,3,21
399060,5,4,73,139,0.1295,0.8705,111.3165,0.036,2466.6547,0.7554,9.29700216,43,17.88827338,4.51625899,0.7626,81.52511416,1,31
399060,6,-6,77,167,0.0778,0.9222,107.5389,0.0299,2367.5629,0.7904,8.45798323,46,18.69976048,4.36844311,0.8383,88.5,3,26
399060,7,0,71,102,0.1275,0.8725,110.5294,0.049,2331.6078,0.7941,7.82189216,27,17.81117647,4.52127451,0.8137,59.71244131,5,7
399060,8,-2,71,112,0.0982,0.9018,108.25,0.0268,2326.5714,0.7857,8.32335893,30,18.49776786,4.44535714,0.8214,68.39397496,2,28
399060,10,27,74,139,0.0504,0.9496,113.4173,0.1079,2470.8633,0.8489,8.38705036,40,16.85388489,4.51244604,0.8849,77.01463964,3,27
399060,11,-1,101,130,0.0308,0.9692,100.6154,0.0692,2397.5462,0.8846,8.99948615,48,18.65361538,3.99623077,0.9,52.52970297,7,24
399095,0,-12,37,52,0.0769,0.9231,100,0.0385,2788.1346,0.8077,11.23910192,19,19.03384615,4.23807692,0.8462,83.39264264,3,10
399095,1,13,25,37,0.0811,0.9189,100,0.0541,2223.8919,0.8378,10.91486216,16,20.00432432,3.98324324,0.8108,84.83888889,1,1
399095,2,-5,38,48,0.0417,0.9583,100,0.0625,2447.0833,0.7083,13.49027917,26,21.24,4.29166667,0.75,81.37865497,2,6
399095,3,0,33,47,0.0638,0.9362,100,0.0638,2586,0.766,11.16418298,22,20.4193617,4.26319149,0.8298,82.13552189,3,3
399095,4,-8,33,39,0.0513,0.9487,100,0.0769,2375.8974,0.8205,13.79059744,23,25.47897436,4.27205128,0.7949,75.38131313,1,4
399095,5,13,25,27,0,1,100,0.037,2303.3704,0.9259,12.02407778,16,18.7837037,4.11333333,0.9259,60.23777778,1,4
399095,6,-18,38,45,0.0667,0.9333,100,0,2320.6667,0.8667,11.75185333,21,20.29044444,4.11288889,0.8889,73.15204678,2,6
399095,8,4,29,38,0.0263,0.9737,100,0,2497.4474,0.7632,12.04693684,20,19.64684211,4.22026316,0.7895,72.2710728,4,3
399103,0,-4,17,30,0.0667,0.9333,100.6667,0.0333,5043.1667,0.7,8.42,12,18.238,5.45633333,0.7667,79.76797386,3,13
399103,1,19,13,18,0,1,100,0.0556,6347.6111,1,10.41852222,6,18.31666667,6.28833333,0.9444,84.71367521,1,6
399103,2,-17,32,52,0.0192,0.9808,107.5,0.0962,5156.75,0.8077,7.26698269,12,19.06057692,5.86153846,0.8462,79.86111111,2,8
399103,4,-22,35,51,0.0784,0.9216,100.3922,0.0392,5336.0784,0.8039,8.05065294,12,18.0972549,5.60078431,0.8235,76.1515873,2,14
399103,8,-3,3,3,0,1,100,0,4006,1,7.5333,1,24.86666667,4.91666667,1,60.17592593,2,4
399371,0,7,39,30,0.2,0.8,105.3333,0,5736.8667,0.3,11.80777667,15,17.39833333,8.682,0.3333,47.11609687,1,69
399371,4,30,47,63,0.1111,0.8889,103.1746,0.0159,5367.4127,0.5714,13.11455556,34,22.51492063,8.72968254,0.1905,83.65661939,1,71
399371,5,-1,77,81,0.1481,0.8519,102.2222,0.0617,4858.5926,0.5679,9.91646049,32,22.50469136,7.70753086,0.2716,59.59632035,6,195
399371,6,-38,76,77,0.0649,0.9351,100.5195,0,4271.0909,0.6364,11.45692338,33,20.34311688,7.52779221,0.3117,61.39510234,3,58
399371,7,-24,38,55,0.0545,0.9455,100.9091,0,4713.4,0.6364,11.60878545,25,25.31654545,7.91818182,0.3818,72.2251462,3,63
399371,8,23,14,16,0.3125,0.6875,100,0,5285.5,0.4375,8.85729375,5,20.470625,8.416875,0.375,59.83928571,1,15
399371,9,-33,37,44,0,1,101.25,0,6838.6364,0.5455,9.96667045,15,21.42909091,9.33636364,0.5682,60.74249249,2,32
399371,11,-22,22,26,0.1154,0.8846,102.3077,0.0385,6428.6154,0.4231,11.91154231,12,27.75,8.44038462,0.2308,68.33333333,1,24
406934,0,-20,32,36,0.0556,0.9444,125.7222,0.2222,2625.0278,0.75,14.18981944,19,22.42361111,5.84333333,0.8056,64.48611111,1,22
406934,1,-12,12,15,0,1,189.1333,0,1881.7333,0.8667,11.31334,7,24.65333333,7.30466667,0.8667,57.79861111,2,2
406936,0,-4,67,120,0.1917,0.8083,101,0.0667,4514.0667,0.6167,8.35624917,35,17.75875,4.99641667,0.6833,93.35903814,5,19
406936,1,6,63,110,0.1364,0.8636,105.1364,0.1,4135.3273,0.6182,8.99,40,19.17427273,5.09936364,0.7,90.66358025,7,41
406936,2,2,69,121,0.1653,0.8347,100,0.0826,4045.2727,0.6612,9.17120826,40,18.03413223,4.80446281,0.7025,94.28099839,4,28
406936,3,-6,71,125,0.104,0.896,101.6,0.12,4409.488,0.712,10.0143976,54,18.35048,5.08008,0.776,93.54616588,3,34
406936,4,-3,65,116,0.1638,0.8362,107.8362,0.1552,4723.4224,0.75,9.39066293,45,20.13318966,5.40025862,0.7241,97,4,14
406936,5,3,62,116,0.0948,0.9052,110.8534,0.069,4145.9655,0.7069,10.29799052,44,19.04094828,5.33163793,0.7241,103.5918459,1,27
406936,6,5,65,119,0.1176,0.8824,109.0924,0.042,4022.5714,0.6975,10.06050756,45,17.86436975,5.2297479,0.7143,98.38119658,6,12
406936,7,-1,70,120,0.1917,0.8083,101.1667,0.05,4065.4667,0.7167,8.198195,34,18.13683333,4.89358333,0.7667,90.92301587,5,10
406936,8,6,69,128,0.1406,0.8594,100,0.0625,3869.2109,0.6719,8.3653625,35,19.82570313,4.7159375,0.75,92.79710145,5,17
406936,9,-16,75,141,0.078,0.922,106.6241,0.0284,4226.0638,0.7943,7.71986241,35,22.62212766,5.14113475,0.8085,90.90296296,5,13
406936,10,13,59,105,0.0571,0.9429,114.1333,0.0857,3992.1714,0.8095,9.03603524,36,18.88304762,5.23628571,0.8952,85.14453861,7,9
406936,11,-5,72,124,0.0403,0.9597,105.0968,0.0645,4298.8065,0.7903,8.62701694,41,20.07225806,5.07975806,0.8387,86.57638889,5,10
406938,2,-17,20,31,0.2258,0.7742,100.6452,0.0645,4913.6129,0.5484,7.5129,6,17.44645161,5.18129032,0.6129,97.15833333,1,10
406938,5,-9,46,72,0.1389,0.8611,111.375,0.0694,4069.5,0.7222,8.36226944,20,20.67694444,5.23680556,0.75,87.8134058,3,19
406938,6,-8,37,58,0.1897,0.8103,100.6897,0.1034,4696.9483,0.6552,9.46925,16,21.39448276,5.01017241,0.6552,90.81006006,1,12
406938,7,-29,29,49,0.4286,0.5714,100,0.102,4155.0816,0.4694,7.9081551,14,17.84142857,4.86693878,0.4898,97.11590038,2,6
406938,11,-12,29,44,0.0455,0.9545,100.4545,0,3296.25,0.6818,7.94621364,9,16.66909091,4.3025,0.8182,70.70977011,2,8
406948,0,16,60,105,0.1238,0.8762,113.819,0.1048,4157.8952,0.6857,8.22285333,29,19.10809524,5.22771429,0.8,81.26435185,6,10
406948,1,-3,76,114,0.193,0.807,109.7018,0.0439,3940.9474,0.614,8.43157895,31,18.76324561,5.12850877,0.6579,69.28070175,4,33
406948,2,-13,73,112,0.1518,0.8482,100.3571,0.0982,4672.9911,0.6339,7.65625357,25,17.09303571,5.0725,0.7321,85.37062405,4,23
406948,3,15,60,92,0.087,0.913,100.4348,0.0978,4236.8913,0.7935,8.45887826,27,19.35358696,4.81923913,0.8043,82.17037037,1,11
406948,4,0,75,116,0.1379,0.8621,111.1207,0.1207,4095.7672,0.7241,8.56436638,34,19.1062069,5.23905172,0.7328,79.61740741,3,20
406948,5,-6,75,126,0.0952,0.9048,101.5873,0.0556,4166.8492,0.6667,8.13412619,39,21.08801587,4.99333333,0.8016,88.75888889,3,37
406948,7,26,47,85,0.2118,0.7882,101.1765,0.0471,3530.6,0.6471,7.45940706,19,20.93823529,4.53835294,0.6706,83.68439716,1,13
406948,8,-14,73,109,0.1284,0.8716,100,0.055,3980.3761,0.6789,7.11268991,23,18.26220183,4.59697248,0.7248,71.30783866,1,18
406948,9,8,59,91,0.1758,0.8242,100,0.0549,4122.5165,0.6703,7.4522033,24,18.64703297,4.81813187,0.7363,75.12099812,5,17
406948,10,-9,67,108,0.0648,0.9352,101.9444,0.037,4496.4259,0.6759,7.66095741,27,19.00555556,5.03240741,0.7778,75.34618574,2,20
406948,11,-5,58,77,0.0779,0.9221,100,0,4713.1558,0.6623,7.41428701,21,19.36077922,5.01441558,0.7273,67.70162835,1,17
406985,0,-3,6,10,0,1,100,0.1,2721.6,0.9,17.82834,7,32.315,4.397,0.9,77.69907407,1,5
407110,1,-28,75,88,0.0909,0.9091,100.2273,0.125,2742.6705,0.5455,8.0600375,24,20.09375,4.18079545,0.6364,61.36962963,2,26
407110,2,15,47,50,0.24,0.76,100,0,2627.44,0.36,9.602332,14,21.2284,4.2652,0.46,59.87352246,5,15
407110,3,-23,62,60,0.1333,0.8667,100.3333,0.1,2955.5333,0.6167,7.602495,14,20.035,4.32433333,0.7167,57.16308244,3,17
407110,4,-10,39,48,0.2708,0.7292,97.9167,0.125,2955.3125,0.4375,6.53854792,9,15.1275,4.11083333,0.5833,58.53418803,1,10
407110,5,16,29,28,0.1429,0.8571,100,0.0714,2816.3571,0.7143,8.81607143,10,17.95785714,4.28142857,0.75,49.78544061,3,2
407110,6,19,45,61,0.1311,0.8689,100,0.0492,2686.377,0.5902,8.6128377,16,15.43901639,4.16557377,0.7213,65.69259259,2,11
407110,7,-28,64,68,0.1176,0.8824,100,0,2588.8382,0.5882,7.58848088,14,18.12661765,4.05,0.6765,49.72699653,2,16
407110,8,52,36,58,0.1034,0.8966,101.3793,0.0862,2388.3793,0.7931,7.71322241,17,20.72017241,4.05672414,0.8448,72.20756173,2,9
407110,9,-1,88,139,0.0647,0.9353,100.1439,0.036,2476.3525,0.6835,8.35827122,49,18.30791367,4.1128777,0.7338,74.74337121,4,19
407110,10,-35,87,174,0.0402,0.9598,107.8736,0.1609,2502.8908,0.7701,7.94511092,54,17.72344828,4.39344828,0.8563,86.67528736,7,21
407110,11,-30,52,68,0.0294,0.9706,100,0.0294,2313.4412,0.8529,8.11813824,21,18.01632353,3.9725,0.8824,57.00854701,1,11
408725,2,12,16,25,0,1,116.2,0.16,5552.84,0.92,10.022668,9,18.95,6.5268,0.96,77.06423611,2,3
408725,3,-28,28,26,0.0385,0.9615,100,0,6056.9615,0.8846,9.41473846,9,21.57730769,6.05269231,0.8846,54.91170635,1,5
408815,1,-18,58,51,0.1569,0.8431,100,0.098,4336.9804,0.7451,9.67549412,18,19.01764706,5.00666667,0.7451,47.29645594,1,19
408815,2,4,40,38,0.0526,0.9474,100,0.0526,4846.5263,0.8421,8.08114474,8,17.58421053,4.97552632,0.8684,54.21458333,2,16
408815,3,-29,44,43,0.0233,0.9767,103.2558,0.0233,4254.9767,0.7674,9.53333256,14,26.47906977,5.13930233,0.7442,60.18181818,3,26
408815,4,35,15,14,0.0714,0.9286,104.2857,0.3571,3072.0714,0.9286,5.58452143,1,18.7,4.38285714,0.9286,42.40925926,1,11
408815,5,9,50,64,0.0781,0.9219,101.875,0.125,4325.6875,0.8438,10.81952656,29,20.963125,5.14484375,0.8438,69.31055556,1,29
408815,7,3,63,63,0.0635,0.9365,100,0.0476,4197.0635,0.8254,8.35000317,18,19.17396825,4.74444444,0.8095,55.40079365,1,20
408815,8,-8,66,67,0.0597,0.9403,117.7612,0.0149,3431.8657,0.791,7.77014925,14,17.40223881,5.2061194,0.8209,49.62289562,2,17
408815,9,-9,58,46,0.0435,0.9565,123.5217,0,3976.2391,0.8478,7.11812391,13,18.32847826,5.81630435,0.9348,43.25622605,1,8
408833,2,2,10,11,0,1,100,0,2757.7273,1,9.94090909,4,20.14545455,4.3,0.9091,57.81111111,1,3
409132,1,3,38,50,0.16,0.84,98.4,0.04,4852,0.52,7.624328,11,19.8786,8.0234,0.24,67.39473684,1,39
