,courier,feature_1_x,feature_2_x,week,feature_1_y,feature_2_y,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17
5457,456664,b,0.0,11.0,0.0,10.0,9.0,0.0,1.0,100.0,0.0,4937.0,0.8889,9.70554444,2.0,18.23555556,7.35,0.6667,56.88611111,1.0,2.0
5458,456667,b,0.0,,,,,,,,,,,,,,,,,,
5459,456672,b,0.0,5.0,-1.0,8.0,12.0,0.0,1.0,101.6667,0.0,3184.5,0.75,9.4736,6.0,25.79666667,6.675,0.25,62.99305556,1.0,8.0
5460,456672,b,0.0,7.0,-20.0,20.0,17.0,0.0,1.0,100.0,0.0,3982.6471,0.6471,8.82745882,6.0,21.66235294,7.31176471,0.4706,42.87916667,1.0,28.0
5461,456685,b,19.0,,,,,,,,,,,,,,,,,,
5462,456689,b,0.0,0.0,-1.0,1.0,1.0,0.0,1.0,100.0,0.0,2370.0,1.0,8.1167,0.0,14.9,5.78,0.0,44.33333333,1.0,3.0
5463,456708,b,21.0,,,,,,,,,,,,,,,,,,
5464,456737,b,29.0,,,,,,,,,,,,,,,,,,
5465,456810,b,20.0,,,,,,,,,,,,,,,,,,
5466,462120,b,0.0,7.0,-26.0,26.0,23.0,0.0435,0.9565,100.0,0.0,4116.6522,0.6087,9.28332174,8.0,20.0173913,7.42043478,0.4783,54.32905983,1.0,18.0
5467,462124,b,0.0,,,,,,,,,,,,,,,,,,
5468,462336,b,22.0,,,,,,,,,,,,,,,,,,
5469,463150,a,0.0,2.0,11.0,9.0,12.0,0.0833,0.9167,100.0,0.0,4273.0833,0.5,10.577775,8.0,27.27916667,7.62166667,0.3333,80.68209877,1.0,1.0
5470,463150,a,0.0,6.0,6.0,33.0,33.0,0.0,1.0,101.2121,0.0,3682.9091,0.5758,13.92626364,18.0,21.60060606,7.34363636,0.3939,59.34175084,2.0,13.0
5471,463150,a,0.0,7.0,7.0,39.0,47.0,0.0426,0.9574,100.2128,0.0,3459.6596,0.6596,10.03191702,22.0,21.85638298,6.64276596,0.3404,58.32763533,3.0,14.0
5472,463150,a,0.0,8.0,-1.0,46.0,62.0,0.0645,0.9355,100.0,0.0,4063.0323,0.7258,11.14865484,35.0,21.75112903,7.19919355,0.4032,68.89190821,2.0,14.0
5473,463150,a,0.0,9.0,-13.0,45.0,49.0,0.0204,0.9796,100.0,0.0,4171.6531,0.8163,9.91768163,20.0,24.64346939,7.16326531,0.551,53.04320988,1.0,16.0
5474,463150,a,0.0,10.0,-32.0,32.0,25.0,0.04,0.96,101.2,0.0,4159.68,0.64,10.147336,13.0,20.2828,6.9072,0.36,44.58680556,3.0,10.0
5475,463154,b,0.0,,,,,,,,,,,,,,,,,,
5476,463158,b,0.0,0.0,-3.0,4.0,5.0,0.0,1.0,100.0,0.0,3261.6,1.0,10.63668,3.0,26.77,6.712000000000001,0.4,63.07638889,1.0,4.0
5477,463162,b,0.0,,,,,,,,,,,,,,,,,,
5478,463201,b,23.0,,,,,,,,,,,,,,,,,,
5479,463355,b,0.0,,,,,,,,,,,,,,,,,,
5480,463514,b,20.0,,,,,,,,,,,,,,,,,,
5481,463574,b,20.0,,,,,,,,,,,,,,,,,,
5482,463612,b,21.0,,,,,,,,,,,,,,,,,,
5483,464661,b,36.0,,,,,,,,,,,,,,,,,,
5484,464662,b,37.0,,,,,,,,,,,,,,,,,,
5485,464699,b,26.0,,,,,,,,,,,,,,,,,,
5486,464704,a,0.0,1.0,13.0,64.0,76.0,0.0526,0.9474,101.1842,0.0263,4097.8553,0.5395,14.63925,50.0,21.81736842,7.35447368,0.3684,69.16362847,2.0,33.0
5487,464704,a,0.0,2.0,-6.0,77.0,84.0,0.0714,0.9286,100.2381,0.0119,4883.8095,0.5476,11.78174524,45.0,22.79785714,8.24595238,0.1905,65.33116883,2.0,21.0
5488,464709,b,0.0,4.0,14.0,22.0,22.0,0.0455,0.9545,106.3636,0.1364,4418.2273,0.5,12.13181364,11.0,21.18454545,7.58545455,0.2273,68.57575758,2.0,8.0
5489,464709,b,0.0,5.0,-22.0,36.0,27.0,0.1481,0.8519,100.0,0.1111,3940.2963,0.5185,9.56358148,10.0,19.57851852,7.29222222,0.2593,56.94135802,2.0,17.0
5490,464709,b,0.0,9.0,-9.0,28.0,23.0,0.087,0.9129999999999999,100.2174,0.0,4114.4783,0.4783,10.78986087,11.0,30.90565217,7.27608696,0.3043,57.49801587,3.0,11.0
5491,464709,b,0.0,10.0,-14.0,19.0,17.0,0.0588,0.9412,100.0,0.0,3752.8824,0.5294,12.55882941,7.0,18.98882353,6.59058824,0.2353,56.69005848,1.0,6.0
5492,464709,b,0.0,11.0,5.0,5.0,3.0,0.0,1.0,100.0,0.0,4433.3333,0.6667,7.57223333,1.0,5.416666667,5.76,0.3333,23.08333333,1.0,2.0
5493,464712,b,0.0,,,,,,,,,,,,,,,,,,
5494,464718,b,0.0,1.0,-35.0,49.0,63.0,0.127,0.873,101.4286,0.0159,4227.5238,0.4603,7.65502698,11.0,24.434761899999998,7.25047619,0.1111,68.48242629999999,1.0,17.0
5495,464718,b,0.0,2.0,41.0,14.0,17.0,0.0,1.0,100.0,0.0588,4078.0,0.4706,7.33528824,5.0,25.53352941,6.76294118,0.3529,56.0297619,1.0,17.0
5496,464718,b,0.0,3.0,-13.0,55.0,73.0,0.0822,0.9178,100.5479,0.0137,4415.8219,0.4658,8.92420411,21.0,20.50369863,7.0909589,0.2466,73.9459596,2.0,68.0
5497,464718,b,0.0,4.0,-9.0,42.0,47.0,0.0426,0.9574,105.5319,0.0,4140.9787,0.617,9.02162979,14.0,24.82723404,7.8587234,0.3617,73.07539683,3.0,29.0
5498,464718,b,0.0,5.0,-31.0,33.0,31.0,0.0323,0.9677,100.0,0.0,4138.8065,0.5161,6.67150323,4.0,22.75806452,7.37612903,0.3871,56.08670034,2.0,27.0
5499,464718,b,0.0,8.0,5.0,39.0,45.0,0.0222,0.9778,100.0,0.0,4501.5333,0.8222,8.02591556,9.0,24.51022222,7.46822222,0.3778,67.0462963,3.0,24.0
5500,464718,b,0.0,9.0,16.0,44.0,51.0,0.1176,0.8824,100.098,0.0,4308.3333,0.6275,7.90751961,13.0,20.69901961,7.43745098,0.4118,63.88888889,3.0,37.0
5501,464718,b,0.0,10.0,-5.0,60.0,49.0,0.0408,0.9592,102.2449,0.0,3961.2041,0.5918,7.49489592,8.0,21.7977551,6.51632653,0.4286,44.83009259,2.0,37.0
5502,464718,b,0.0,11.0,-55.0,55.0,81.0,0.0247,0.9753,100.9877,0.0123,4537.0,0.7778,6.97057654,18.0,19.54962963,6.76407407,0.4691,72.29646465,2.0,70.0
5503,464826,d,19.0,,,,,,,,,,,,,,,,,,
5504,464850,d,44.0,,,,,,,,,,,,,,,,,,
5505,464866,a,35.0,,,,,,,,,,,,,,,,,,
5506,465896,b,0.0,2.0,-26.0,34.0,33.0,0.1515,0.8485,100.0,0.0,4371.5758,0.4242,6.5727303,5.0,19.64363636,7.56515152,0.3939,47.06699346,5.0,30.0
5507,465896,b,0.0,4.0,-3.0,15.0,15.0,0.0667,0.9333,105.3333,0.0,5132.7333,0.2667,5.83777333,3.0,15.302,8.22133333,0.6667,53.80925926,1.0,32.0
5508,465896,b,0.0,6.0,-3.0,20.0,14.0,0.1429,0.8571,100.0,0.0,4215.4286,0.7857,7.73215,3.0,19.11785714,7.34857143,0.4286,31.06388889,2.0,8.0
5509,465910,b,0.0,,,,,,,,,,,,,,,,,,
5510,465917,a,32.0,0.0,-23.0,35.0,52.0,0.0385,0.9615,100.0,0.0385,5590.0192,0.7885,9.15641923,17.0,22.91134615,5.66846154,0.8654,92.17619048,1.0,9.0
5511,465917,a,32.0,1.0,8.0,12.0,16.0,0.0,1.0,100.0,0.125,6063.9375,0.6875,14.21145625,10.0,23.6525,6.286875,0.875,87.7662037,1.0,6.0
5512,465917,a,32.0,3.0,5.0,43.0,64.0,0.0313,0.9688,107.4219,0.0469,5170.1563,0.8281,10.32422031,26.0,19.9046875,5.96734375,0.875,94.71447028,2.0,9.0
5513,465917,a,32.0,4.0,-3.0,48.0,70.0,0.0286,0.9714,109.5,0.0286,4633.7714,0.7714,10.37143143,26.0,20.57057143,5.62014286,0.8143,79.44212963,2.0,17.0
5514,465917,a,32.0,6.0,-19.0,56.0,87.0,0.0345,0.9655,100.0,0.0115,4494.6092,0.8161,10.45037816,36.0,18.8183908,5.076206900000001,0.8966,78.92708333,2.0,6.0
5515,465917,a,32.0,7.0,-7.0,37.0,49.0,0.0612,0.9388,100.0,0.0,3920.9796,0.8367,10.39762245,20.0,21.59285714,4.91408163,0.8163,72.53903904,1.0,2.0
5516,465917,a,32.0,9.0,37.0,11.0,14.0,0.0,1.0,100.0,0.0,3724.0,0.7143,9.73571429,4.0,19.68428571,4.61857143,0.8571,66.83333333,1.0,5.0
5517,465917,a,32.0,10.0,2.0,48.0,83.0,0.0,1.0,100.0,0.0,4642.9518,0.7831,9.736549400000001,28.0,19.67168675,5.17686747,0.8313,79.70428241,3.0,6.0
5518,465917,a,32.0,11.0,-12.0,50.0,91.0,0.033,0.9670000000000001,100.0,0.022000000000000002,4585.0989,0.8571,8.91849451,25.0,23.49340659,5.23318681,0.9011,86.735,2.0,10.0
5519,465923,a,37.0,3.0,-3.0,43.0,51.0,0.0784,0.9216,100.9804,0.0392,5959.7255,0.902,11.720590199999998,21.0,20.06176471,6.28352941,0.902,72.73514212,1.0,15.0
5520,465923,a,37.0,4.0,29.0,40.0,62.0,0.0484,0.9516,109.0806,0.0484,4765.4032,0.9194,11.09650484,26.0,19.71129032,5.66919355,0.8871,79.48263889,3.0,7.0
5521,465923,a,37.0,5.0,-13.0,69.0,96.0,0.1146,0.8854,102.2917,0.0521,4724.9792,0.6771,11.65347083,51.0,20.82927083,5.50427083,0.7292,80.39412238,2.0,16.0
5522,465923,a,37.0,6.0,14.0,56.0,65.0,0.0769,0.9231,100.0,0.0,4443.6462,0.8154,10.79820462,32.0,18.862000000000002,5.02676923,0.8462,61.75,3.0,16.0
5523,465923,a,37.0,7.0,1.0,70.0,104.0,0.0385,0.9615,100.0,0.0096,3658.5,0.8654,10.24599038,44.0,20.17798077,4.63711538,0.8654,71.8547619,2.0,11.0
5524,465923,a,37.0,8.0,4.0,71.0,107.0,0.0654,0.9346,100.0,0.0093,4267.4673,0.785,9.70016075,42.0,18.83046729,5.01158879,0.8505,76.17214398,1.0,21.0
5525,465923,a,37.0,9.0,6.0,75.0,101.0,0.0198,0.9802,100.0,0.0297,3981.0693,0.8515,9.71897723,37.0,19.45950495,4.86386139,0.9208,65.38962963,1.0,16.0
5526,465923,a,37.0,11.0,-19.0,73.0,71.0,0.0,1.0,100.4225,0.0141,4089.1408,0.9296,9.00445634,25.0,18.96690141,4.93633803,0.9296,48.17275495,2.0,6.0
5527,465924,b,0.0,,,,,,,,,,,,,,,,,,
5528,465925,a,23.0,0.0,-10.0,80.0,80.0,0.1,0.9,100.25,0.05,5943.275,0.65,8.99791875,25.0,22.33925,5.92275,0.675,60.09756944,3.0,37.0
5529,465925,a,23.0,1.0,-15.0,70.0,76.0,0.1184,0.8816,100.0,0.0658,5107.3816,0.6184,9.80854737,30.0,18.56184211,5.28513158,0.7895,53.19603175,3.0,27.0
5530,465925,a,23.0,3.0,-3.0,68.0,93.0,0.0645,0.9355,109.2688,0.043,5836.3226,0.7957,9.25627527,28.0,18.92494624,6.15064516,0.8495,79.41380719,2.0,13.0
5531,465925,a,23.0,4.0,11.0,65.0,101.0,0.0792,0.9208,109.3069,0.0396,5100.901,0.7525,8.88927525,31.0,21.03128713,5.97128713,0.8119,82.5,5.0,16.0
5532,465925,a,23.0,5.0,3.0,76.0,102.0,0.1078,0.8922,102.0588,0.0294,4613.1078,0.8039,8.48038922,33.0,18.4877451,5.32901961,0.8333,74.5877193,2.0,17.0
5533,465925,a,23.0,6.0,2.0,79.0,106.0,0.1415,0.8585,100.1887,0.0283,4246.4151,0.6509,9.94182642,35.0,19.87122642,5.03028302,0.7358,73.78023909999999,4.0,5.0
5534,465925,a,23.0,7.0,-31.0,81.0,109.0,0.1468,0.8532,106.5505,0.0092,4604.945,0.7064,8.16574862,28.0,18.73623853,5.32688073,0.7248,73.0569273,6.0,12.0
5535,465925,a,23.0,8.0,-21.0,50.0,36.0,0.1389,0.8611,100.0,0.0,3819.5278,0.6944,7.60555833,9.0,16.31888889,4.76333333,0.8333,34.04611111,4.0,2.0
5536,465925,a,23.0,10.0,-9.0,80.0,84.0,0.0595,0.9405,100.0,0.0119,4131.1071,0.8214,8.08730119,17.0,19.34154762,4.78464286,0.8571,51.94479167,6.0,14.0
5537,465925,a,23.0,11.0,-8.0,71.0,105.0,0.0571,0.9429,100.0,0.019,4495.1143,0.7238,8.20269714,32.0,17.59685714,5.00352381,0.8381,76.45813772,5.0,13.0
5538,465928,b,0.0,,,,,,,,,,,,,,,,,,
5539,465934,b,0.0,,,,,,,,,,,,,,,,,,
5540,465942,a,29.0,0.0,16.0,28.0,38.0,0.0,1.0,100.0,0.0526,2561.3947,0.7632,11.71316053,20.0,21.36921053,4.14631579,0.7895,74.97817459999999,3.0,12.0
5541,465942,a,29.0,1.0,2.0,44.0,62.0,0.0806,0.9194,100.0,0.0323,2368.7419,0.7742,11.09005161,26.0,18.9933871,4.08822581,0.8548,68.97032828,2.0,6.0
5542,465942,a,29.0,3.0,4.0,51.0,76.0,0.0658,0.9342,101.5789,0.0658,2614.1316,0.75,9.14999737,25.0,16.10381579,4.14013158,0.7895,74.65141612,2.0,10.0
5543,465942,a,29.0,4.0,8.0,55.0,62.0,0.0,1.0,100.0,0.0484,4348.9839,0.8548,10.99569677,26.0,18.55870968,5.18951613,0.9194,74.69191919,4.0,12.0
5544,465942,a,29.0,5.0,-2.0,63.0,69.0,0.0435,0.9565,103.3333,0.028999999999999998,4105.2319,0.8261,9.78575072,25.0,18.10391304,4.92304348,0.8696,70.92460317,3.0,30.0
5545,465942,a,29.0,6.0,-13.0,61.0,54.0,0.0185,0.9815,100.0,0.0185,4266.1852,0.8519,9.61975185,18.0,18.74833333,4.98037037,0.9259,59.87249545,3.0,4.0
5546,465942,a,29.0,7.0,-1.0,48.0,45.0,0.0889,0.9111,100.6667,0.0,4007.1778,0.8222,8.43592667,13.0,19.26977778,4.83933333,0.8222,58.5474537,2.0,10.0
5547,465942,a,29.0,8.0,0.0,47.0,47.0,0.0426,0.9574,100.0,0.0,4045.3617,0.9362,8.34857872,11.0,20.53319149,4.90808511,0.9149,58.61938534,1.0,7.0
5548,465942,a,29.0,9.0,1.0,47.0,53.0,0.0189,0.9811,100.3774,0.0566,3907.8491,0.9057,8.805343400000002,15.0,22.95886792,4.68245283,0.9057,59.00531915,3.0,9.0
5549,465942,a,29.0,10.0,-10.0,48.0,50.0,0.0,1.0,100.4,0.02,4667.42,0.84,8.869334,12.0,22.7374,5.1586,0.88,58.46006944,2.0,13.0
5550,465942,a,29.0,11.0,6.0,38.0,42.0,0.0,1.0,100.0,0.0238,3402.9524,0.9524,7.89761905,11.0,20.49714286,4.535238099999999,0.9286,51.29532164,2.0,12.0
5551,465960,b,29.0,0.0,-9.0,12.0,11.0,0.0,1.0,100.0,0.0,2238.5455,0.8182,5.95605455,1.0,19.42727273,3.79727273,0.9091,62.78703704,1.0,2.0
5552,465960,b,29.0,5.0,-8.0,8.0,7.0,0.0,1.0,100.0,0.0,1868.5714,0.7143,5.30714286,0.0,23.80714286,3.58285714,0.8571,37.62152778,1.0,4.0
5553,465967,d,36.0,0.0,-24.0,67.0,65.0,0.1231,0.8769,100.6154,0.1538,7008.8154,0.6154,8.71820308,24.0,19.53123077,6.41107692,0.7538,72.08499171,5.0,34.0
5554,465967,d,36.0,1.0,4.0,43.0,38.0,0.0263,0.9737,100.0,0.0789,6240.7632,0.8158,9.75745789,13.0,19.17552632,6.18131579,0.8947,62.89211886,3.0,6.0
5555,465967,d,36.0,2.0,6.0,47.0,47.0,0.0426,0.9574,100.0,0.1064,6146.8298,0.8298,8.57589362,13.0,19.04,6.06787234,0.9149,69.77364066,4.0,19.0
5556,465967,d,36.0,3.0,1.0,53.0,66.0,0.0455,0.9545,100.9091,0.0909,5758.803000000001,0.8029999999999999,8.77955,24.0,17.35181818,5.86909091,0.8788,79.92924528,2.0,6.0
5557,465967,d,36.0,4.0,-10.0,54.0,53.0,0.0566,0.9434,100.0,0.0566,6217.3208,0.7925,10.73553774,21.0,18.94811321,6.24471698,0.8491,74.46090535,5.0,23.0
5558,465967,d,36.0,5.0,-12.0,44.0,47.0,0.0213,0.9787,102.5532,0.0213,5213.7447,0.9149,8.80071064,14.0,22.07,5.69297872,0.9574,71.00252525,2.0,29.0
5559,465967,d,36.0,6.0,-4.0,32.0,27.0,0.0,1.0,100.0,0.0,4004.1111,0.9259,8.39568148,10.0,18.54074074,4.88777778,0.9259,44.39930556,2.0,16.0
5560,465967,d,36.0,11.0,15.0,24.0,17.0,0.0,1.0,100.0,0.0,2303.9412,1.0,8.17647059,5.0,19.14705882,3.93411765,1.0,30.40046296,1.0,1.0
5561,465972,a,23.0,0.0,18.0,54.0,29.0,0.1034,0.8966,101.7241,0.0,6515.5172,0.6897,11.88275862,14.0,22.30413793,6.61896552,0.6897,39.11625514,1.0,8.0
5562,465972,a,23.0,1.0,-72.0,72.0,41.0,0.0976,0.9024,100.0,0.0488,5607.2683,0.7561,10.28089756,15.0,19.5302439,5.58878049,0.7805,29.15239198,3.0,12.0
5563,465972,a,23.0,7.0,16.0,44.0,46.0,0.0217,0.9783,100.0,0.0,4119.8696,0.6739,6.52426957,7.0,18.4123913,4.87195652,0.8261,49.54356061,2.0,6.0
5564,465972,a,23.0,8.0,11.0,60.0,67.0,0.0896,0.9104,100.0,0.0,4531.194,0.6567,7.50447761,13.0,17.30029851,5.04597015,0.8209,57.89444444,2.0,18.0
5565,465972,a,23.0,9.0,-41.0,71.0,57.0,0.1053,0.8947,100.0,0.0175,4959.7368,0.6842,7.80292456,16.0,19.25526316,5.21245614,0.7895,42.24647887,1.0,16.0
5566,465972,a,23.0,10.0,10.0,30.0,27.0,0.0741,0.9259,100.0,0.0,4405.3333,0.7037,9.32654444,8.0,20.19777778,5.26777778,0.8519,49.73981481,3.0,6.0
5567,465972,a,23.0,11.0,6.0,40.0,44.0,0.0227,0.9773,100.0,0.0,4194.8409,0.8636,9.51401364,12.0,22.7125,4.93931818,0.9091,53.77291667,1.0,7.0
5568,466005,b,21.0,8.0,-17.0,17.0,26.0,0.0,1.0,100.0,0.0,2193.9615,0.9231,12.21473846,11.0,17.99192308,3.97307692,0.9615,73.95751634,1.0,5.0
5569,466020,b,32.0,,,,,,,,,,,,,,,,,,
5570,466026,a,35.0,0.0,-12.0,56.0,94.0,0.0957,0.9043,100.0,0.0213,4916.7128,0.7447,11.63156064,43.0,21.39244681,5.46531915,0.7659999999999999,96.24652778,4.0,9.0
5571,466026,a,35.0,1.0,-1.0,44.0,65.0,0.1692,0.8308,100.0,0.0308,4258.7538,0.5077,8.99333385,21.0,15.49815385,4.91030769,0.6615,69.97222222,1.0,5.0
5572,466026,a,35.0,2.0,22.0,43.0,51.0,0.0588,0.9412,113.2549,0.0588,4477.5882,0.7059,9.90293725,24.0,17.05627451,5.5727451,0.8235,54.66020672,3.0,5.0
5573,466026,a,35.0,4.0,-5.0,66.0,103.0,0.1942,0.8058,100.1942,0.068,4904.3689,0.5243,10.80743981,48.0,16.28650485,5.45087379,0.6990000000000001,85.33543771,1.0,14.0
5574,466026,a,35.0,5.0,-5.0,61.0,102.0,0.2451,0.7549,100.2941,0.049,4381.3627,0.5784,9.50130882,38.0,15.98401961,5.12833333,0.6471,79.29872495,4.0,8.0
5575,466026,a,35.0,6.0,-1.0,56.0,88.0,0.1591,0.8409,100.2273,0.0,4462.9886,0.6364,10.3096625,35.0,18.55511364,5.19306818,0.6591,81.05853175,1.0,16.0
5576,466026,a,35.0,7.0,1.0,55.0,80.0,0.075,0.925,101.5,0.0125,4106.775,0.775,11.27333125,39.0,20.542625,5.162999999999999,0.775,71.16313131,2.0,9.0
5577,466026,a,35.0,9.0,-32.0,32.0,46.0,0.0,1.0,100.0,0.0,4003.8913,0.8261,10.90362174,22.0,16.89869565,4.90565217,0.9348,63.98177083,2.0,1.0
5578,466292,b,36.0,,,,,,,,,,,,,,,,,,
5579,466296,a,32.0,0.0,8.0,54.0,92.0,0.0761,0.9239,100.0,0.0978,4171.0109,0.7717,9.14166413,29.0,19.9075,4.84652174,0.8043,86.7037037,1.0,9.0
5580,466296,a,32.0,1.0,-1.0,62.0,93.0,0.086,0.914,122.12899999999999,0.0968,3950.2366,0.6667,8.59641398,29.0,21.56537634,5.81247312,0.7204,74.11335125,1.0,14.0
5581,466296,a,32.0,2.0,-15.0,61.0,88.0,0.2273,0.7727,106.3409,0.0568,4580.6136,0.6932,9.1399625,26.0,18.97170455,5.27352273,0.7273,82.61429873,2.0,9.0
5582,466296,a,32.0,3.0,-6.0,46.0,58.0,0.1897,0.8103,102.4138,0.0862,4662.5345,0.5862,7.28505862,13.0,17.78517241,5.12448276,0.6379,68.33876812,2.0,29.0
5583,466296,a,32.0,4.0,9.0,40.0,59.0,0.1864,0.8136,103.0508,0.2203,4177.0,0.7288,9.00254746,15.0,17.70576271,5.06847458,0.7119,84.93333333,1.0,7.0
5584,466296,a,32.0,5.0,0.0,49.0,81.0,0.0494,0.9506,110.1358,0.0494,3995.4198,0.8148,10.85555802,35.0,22.29790123,5.25,0.8642,87.38378685,1.0,33.0
5585,466296,a,32.0,6.0,11.0,49.0,78.0,0.1538,0.8462,109.9487,0.0128,3270.8205,0.7949,8.57627949,21.0,20.14884615,4.65282051,0.8077,74.22505669,1.0,13.0
5586,466296,a,32.0,7.0,-10.0,60.0,101.0,0.1089,0.8911,107.5347,0.0891,3322.7327,0.8119,8.83465149,31.0,17.92376238,4.60594059,0.8218,80.13935185,1.0,13.0
5587,466296,a,32.0,8.0,17.0,50.0,78.0,0.0769,0.9231,116.6795,0.0,2884.7179,0.8718,9.98739744,29.0,19.57025641,4.835,0.8718,65.51888889,7.0,19.0
5588,466296,a,32.0,9.0,-30.0,67.0,73.0,0.1918,0.8082,118.5068,0.0411,4084.7259999999997,0.589,8.12442877,24.0,18.47794521,5.3469863,0.6164,51.45149254,4.0,16.0
5589,466296,a,32.0,10.0,-2.0,37.0,64.0,0.0,1.0,110.6875,0.0313,2285.5469,0.9375,8.94505781,19.0,19.5353125,4.3228125,0.9531,62.78228228,1.0,12.0
5590,466300,b,23.0,1.0,-6.0,61.0,84.0,0.0357,0.9643,114.9167,0.1786,2440.5119,0.75,9.4204369,28.0,19.07464286,4.69511905,0.8333,63.33743169,2.0,23.0
5591,466300,b,23.0,2.0,-19.0,55.0,67.0,0.0149,0.9851,115.806,0.1791,2591.7463,0.8059999999999999,9.86318657,26.0,18.08522388,4.92985075,0.8657,57.446969700000004,8.0,40.0
5592,466300,b,23.0,3.0,16.0,36.0,54.0,0.037000000000000005,0.963,122.7222,0.0926,2636.7037,0.8889,8.03086296,12.0,20.20314815,5.08537037,0.8704,65.21141975,5.0,25.0
5593,466300,b,23.0,4.0,19.0,52.0,84.0,0.0119,0.9881,118.6071,0.1071,2429.8929,0.9048,11.23234286,34.0,23.0375,4.95261905,0.8929,76.73183761,6.0,15.0
5594,466300,b,23.0,5.0,-12.0,71.0,86.0,0.0,1.0,109.5116,0.0349,2530.5698,0.9186,9.21492791,32.0,22.75825581,4.49546512,0.907,55.28208138,3.0,50.0
5595,466300,b,23.0,6.0,3.0,59.0,82.0,0.0122,0.9878,117.939,0.061,2302.4878,0.9512,9.0376061,33.0,20.33743902,4.69365854,0.9268,62.31967985,2.0,17.0
5596,466300,b,23.0,7.0,4.0,62.0,81.0,0.0,1.0,114.35799999999999,0.0617,2255.8642,0.9383,9.81563827,27.0,20.47925926,4.75604938,0.9383,56.19982079,6.0,15.0
5597,466300,b,23.0,8.0,5.0,66.0,79.0,0.0127,0.9873,100.2532,0.1646,2163.2405,0.8861,8.83544304,20.0,17.77303797,3.9343038,0.9241,48.67213805,3.0,35.0
5598,466300,b,23.0,9.0,-13.0,71.0,83.0,0.0,1.0,108.3855,0.0602,2258.5301,0.8916,7.84899759,19.0,15.94240964,4.15518072,0.9036,47.33802817,5.0,32.0
5599,466300,b,23.0,10.0,-8.0,58.0,92.0,0.0326,0.9674,109.7935,0.163,2377.7065,0.9239,9.02173587,32.0,21.16163043,4.37891304,0.9022,71.60632184,4.0,26.0
5600,466300,b,23.0,11.0,2.0,50.0,38.0,0.0,1.0,116.8421,0.0789,2057.5,0.9737,8.83903947,9.0,21.39605263,4.64736842,0.9211,36.23333333,4.0,21.0
5601,466306,a,34.0,0.0,-4.0,46.0,83.0,0.1205,0.8795,111.3735,0.1205,4856.8795,0.7952,8.98755663,28.0,21.07518072,5.81951807,0.759,91.55012077,1.0,12.0
5602,466306,a,34.0,1.0,13.0,42.0,71.0,0.1127,0.8873,112.0563,0.1127,4464.9577,0.7324,9.48778873,23.0,18.63070423,5.70830986,0.7324,86.56613757,2.0,11.0
5603,466306,a,34.0,2.0,-7.0,55.0,96.0,0.0521,0.9479,110.3646,0.125,4423.6563,0.8646,9.08177188,25.0,19.0078125,5.4540625,0.8854,86.81313131,4.0,18.0
5604,466306,a,34.0,4.0,-3.0,56.0,99.0,0.0505,0.9495,104.1111,0.2121,4611.1616,0.8384,9.3952899,31.0,20.61585859,5.18828283,0.8283,88.99206349,1.0,22.0
5605,466306,a,34.0,5.0,6.0,53.0,93.0,0.086,0.914,102.5806,0.0538,4079.6344,0.7957,10.44784731,42.0,20.82258065,4.99010753,0.828,91.29559748,2.0,22.0
5606,466306,a,34.0,6.0,-1.0,59.0,105.0,0.0571,0.9429,100.5714,0.0095,3862.4667,0.8286,8.78285429,29.0,19.27266667,4.70580952,0.8476,90.0626177,6.0,27.0
5607,466306,a,34.0,7.0,-1.0,58.0,95.0,0.1368,0.8632,117.1684,0.0947,3223.5895,0.8,10.48122737,46.0,17.84578947,4.998,0.8105,77.17289272,2.0,19.0
5608,466306,a,34.0,8.0,-30.0,57.0,94.0,0.0319,0.9681,116.9149,0.2234,4038.6383,0.8617,10.14184574,40.0,20.12212766,5.15042553,0.8936,76.79873294,2.0,43.0
5609,466306,a,34.0,9.0,41.0,27.0,54.0,0.0741,0.9259,125.7593,0.037000000000000005,3622.8889,0.8704,8.17592963,15.0,19.49611111,5.55388889,0.9074,86.0462963,3.0,8.0
5610,466306,a,34.0,10.0,-68.0,68.0,120.0,0.025,0.975,101.0417,0.1,4237.0583,0.875,8.37680833,44.0,19.87525,4.79191667,0.9167,82.28186275,4.0,25.0
5611,466308,b,29.0,0.0,-12.0,12.0,24.0,0.0417,0.9583,145.6667,0.125,2339.8333,0.875,9.1881875,9.0,17.75625,6.16666667,0.9167,88.27777778,1.0,6.0
5612,466310,a,28.0,0.0,-6.0,18.0,22.0,0.1818,0.8182,100.0,0.0909,4342.7273,0.7273,9.17348182,7.0,22.83409091,4.86727273,0.6818,75.3287037,1.0,10.0
5613,466310,a,28.0,1.0,-12.0,12.0,16.0,0.125,0.875,100.0,0.0625,4236.5625,0.75,9.29165625,5.0,17.1225,4.940625,0.75,85.80555556,1.0,3.0
5614,466314,a,33.0,0.0,2.0,34.0,70.0,0.0714,0.9286,100.0,0.1429,4431.4,0.8143,9.00309857,19.0,19.81171429,4.83242857,0.8286,109.40359479999998,2.0,1.0
5615,466314,a,33.0,1.0,8.0,36.0,67.0,0.0299,0.9701,115.5522,0.19399999999999998,4254.0896,0.8059999999999999,7.86492687,15.0,18.15522388,5.47447761,0.8507,89.61728395,4.0,12.0
